"","arrests","countyid","density","popul","perc1019","perc2029","percblack","percmale","rpcincmaint","rpcpersinc","rpcunemins","year","murders","murdrate","arrestrate","statefips","countyfips","execs","lpopul","execrate","stand_res","fitted","residuals"
"308",0,16081,10.7795,4855,17.63131,13.22348,0.0823893,53.0793,76.096,8209.84,24.928,1995,0,0,0,16,81,0,8.487764,0,-0.346191940972345,0.22764664244817,-0.22764664244817
"309",3,16083,30.84621,59383,17.3905,11.76936,0.2256538,49.37103,133.168,11825.06,52.48,1995,4,0.6735935,0.5051951,16,83,0,10.99176,0,0.608036779138172,0.273281177379054,0.400312322620946
"310",3,16085,2.133657,7848,15.09939,7.517839,0.3567788,51.01937,126.608,13504.42,138.416,1995,1,1.27421,3.82263,16,85,0,8.968014,0,1.63306076835906,0.19971617420762,1.07449382579238
"311",3,16087,6.595849,9606,16.96856,9.202581,0.1977931,48.49053,223.696,9404.416,64.288,1995,2,2.082032,3.123048,16,87,0,9.170143,0,2.74440618664619,0.275557654086135,1.80647434591386
"312",0,17001,79.18756,67840,14.15979,11.18809,2.896521,47.83756,181.712,13228.9,54.448,1995,0,0,0,17,1,0,11.12491,0,-0.514067358203228,0.33849407612225,-0.33849407612225
"313",0,17003,43.80711,10356,14.38779,10.45771,35.9888,48.01081,654.032,8934.72,62.32,1995,0,0,0,17,3,0,9.245321,0,-1.51401925880413,0.995698508162215,-0.995698508162215
"314",0,17005,44.78851,17029,15.1565,15.19173,4.921017,52.49868,161.376,11147.41,66.912,1995,0,0,0,17,5,0,9.742673,0,-0.509076160653257,0.334971052218014,-0.334971052218014
"315",0,17007,128.8213,36249,15.31077,11.96447,0.4496676,49.75586,83.968,15120.14,58.384,1995,0,0,0,17,7,0,10.49817,0,-0.389737155132187,0.256610473982259,-0.256610473982259
"316",0,17009,20.91134,6392,12.03066,17.81915,14.43993,59.4806,131.856,8989.168,41.984,1995,0,0,0,17,9,0,8.762802,0,-0.641093576520557,0.417422237265894,-0.417422237265894
"317",0,17011,41.36204,35928,14.82409,9.866956,0.1586506,48.06557,95.776,12478.43,78.064,1995,0,0,0,17,11,0,10.48927,0,-0.415046918353873,0.273290161920939,-0.273290161920939
"318",0,17013,19.57863,4970,13.2998,9.939638,0.0201207,50.16096,181.712,11470.82,95.12,1995,0,0,0,17,13,0,8.511175,0,-0.354582741042473,0.23343658082666,-0.23343658082666
"319",0,17015,37.93373,16852,14.27724,9.719914,0.6824116,48.70639,135.792,12269.82,79.376,1995,0,0,0,17,15,0,9.732224,0,-0.41048940567374,0.270312298560749,-0.270312298560749
"320",0,17017,35.34676,13289,14.55339,10.8285,0.1505004,48.82233,165.968,11594.8,81.344,1995,0,0,0,17,17,0,9.494692,0,-0.409879259337919,0.26992213665839,-0.26992213665839
"321",0,17019,166.8582,166390,15.63676,22.30543,10.52587,50.07092,141.04,13382.4,44.608,1995,0,0,0,17,19,0,12.02209,0,-0.825320857605319,0.542279320643443,-0.542279320643443
"322",0,17021,48.93818,34700,14.12968,10.48127,0.2478386,47.317,165.312,12618.82,89.872,1995,0,0,0,17,21,0,10.4545,0,-0.444012400240745,0.292286738049011,-0.292286738049011
"323",0,17023,34.86289,17485,13.58879,13.22276,0.0571919,51.28396,144.32,10463.2,56.416,1995,0,0,0,17,23,0,9.769098,0,-0.37234388623893,0.245049955012542,-0.245049955012542
"324",0,17025,30.74295,14427,13.89062,10.25161,0.0277258,47.48042,193.52,11727.97,77.408,1995,0,0,0,17,25,0,9.576857,0,-0.434223389495085,0.285828255846579,-0.285828255846579
"325",0,17027,74.32008,35247,14.99986,13.37135,3.937924,51.56467,93.808,12790.69,57.728,1995,0,0,0,17,27,0,10.47014,0,-0.473044488153591,0.311436524632764,-0.311436524632764
"326",0,17029,101.1002,51391,16.45424,18.84766,1.866086,47.47718,142.352,12187.82,59.04,1995,0,0,0,17,29,0,10.84722,0,-0.603753656131464,0.396793667860804,-0.396793667860804
"327",0,17033,47.47466,21058,13.48656,11.89572,0.3276664,50.34191,129.232,10923.71,75.44,1995,0,0,0,17,33,0,9.955036,0,-0.387062110787798,0.25481907461217,-0.25481907461217
"328",0,17035,32.0283,11083,14.97789,11.01687,0.0451141,49.58044,167.28,11418.99,90.528,1995,0,0,0,17,35,0,9.313168,0,-0.389929230166704,0.256802254251971,-0.256802254251971
"329",0,17037,128.7787,81669,15.86281,21.97162,2.712168,49.53042,71.504,13505.07,43.952,1995,0,0,0,17,37,0,11.31043,0,-0.602555786853859,0.39581779197572,-0.39581779197572
"330",0,17039,42.39468,16856,14.10774,10.8982,0.1483151,49.1991,155.472,12621.44,60.352,1995,0,0,0,17,39,0,9.732462,0,-0.393274377250661,0.25899683176916,-0.25899683176916
"331",0,17041,47.49527,19800,15.02525,10.16667,0.0858586,48.5303,97.744,12217.34,49.856,1995,0,0,0,17,41,0,9.893437,0,-0.405571405070781,0.267080386631052,-0.267080386631052
"332",32,17043,2544.929,851131,13.35012,13.94533,2.129402,49.47112,42.64,23140.4,53.136,1995,2,0.0234981,0.3759703,17,43,1,13.65432,0.0117491,-0.389160258157333,0.278950723289408,-0.255452623289408
"333",0,17045,32.06456,19995,15.35384,9.712428,0.3450863,48.12203,191.552,10751.18,46.576,1995,0,0,0,17,45,0,9.903237,0,-0.428020095263098,0.28181079383928,-0.28181079383928
"334",0,17047,32.54096,7236,14.2482,9.508016,0.0829187,48.23107,139.072,12153.71,69.536,1995,0,0,0,17,47,0,8.886824,0,-0.403843578476359,0.265906015138085,-0.265906015138085
"335",0,17049,68.83858,32955,15.12972,11.77666,0.0364133,49.01229,112.176,13468.99,64.288,1995,0,0,0,17,49,0,10.4029,0,-0.404392464597334,0.266321257410812,-0.266321257410812
"336",0,17051,29.64451,21241,13.85999,11.93447,3.464997,51.05692,186.96,10345.12,82.656,1995,0,0,0,17,51,0,9.963689,0,-0.465396449316978,0.306361445201878,-0.306361445201878
"337",0,17053,29.08064,14131,14.15328,9.213785,0.3113722,48.00085,104.96,13022.26,54.448,1995,0,0,0,17,53,0,9.556127,0,-0.408377243849366,0.268873216106476,-0.268873216106476
"338",0,17055,98.75562,40697,14.32784,10.22188,0.0909158,47.65953,291.264,10296.58,113.488,1995,0,0,0,17,55,0,10.61391,0,-0.439785200723024,0.289469209951838,-0.289469209951838
"339",0,17057,44.63369,38639,14.48278,11.34087,2.852041,49.91589,183.68,10941.42,67.568,1995,0,0,0,17,57,0,10.56202,0,-0.469755265854878,0.309358037994541,-0.309358037994541
"340",0,17059,20.83766,6746,13.96383,9.872517,0.6225911,47.96917,345.712,10618.02,93.808,1995,0,0,0,17,59,0,8.816705,0,-0.439744477615726,0.289472339424736,-0.289472339424736
"341",0,17061,28.82024,15653,14.40618,10.72638,0.0894397,49.42184,222.384,9074.448,64.288,1995,0,0,0,17,61,0,9.658418,0,-0.4035780263044,0.265668954702607,-0.265668954702607
"342",0,17063,83.49907,35081,15.27322,11.81551,0.0912175,49.82469,66.256,15768.27,125.952,1995,0,0,0,17,63,0,10.46542,0,-0.371600474912255,0.244630038408898,-0.244630038408898
"343",0,17067,26.76475,21269,14.25549,9.403357,0.131647,47.72204,151.536,11986.43,43.952,1995,0,0,0,17,67,0,9.965006,0,-0.419254050821413,0.27601238903955,-0.27601238903955
"344",0,17069,28.7928,5135,14.23564,11.04187,2.278481,50.63291,318.816,9829.504,59.04,1995,0,0,0,17,69,0,8.543835,0,-0.434320019449663,0.285929771131186,-0.285929771131186
"345",0,17071,22.37909,8478,14.28403,9.105921,0.1061571,49.20972,143.664,10004,27.552,1995,0,0,0,17,71,0,9.04523,0,-0.383948653493943,0.252772428770526,-0.252772428770526
"346",0,17073,62.81639,51714,15.18738,9.684031,1.440616,48.99447,123.328,12416.77,51.824,1995,0,0,0,17,73,0,10.85348,0,-0.426180705740056,0.280659873336771,-0.280659873336771
"347",0,17075,28.13597,31414,14.18794,9.67403,0.6080092,48.65028,123.328,12286.22,70.192,1995,0,0,0,17,75,0,10.35501,0,-0.408939467015794,0.269286154810917,-0.269286154810917
"348",0,17077,104.0481,61195,15.95392,25.67694,11.37021,51.28687,232.88,10520.27,65.6,1995,0,0,0,17,77,0,11.02182,0,-0.878041575831858,0.575557303745387,-0.575557303745387
"349",0,17079,21.55165,10656,15.24962,10.25713,0.0093844,48.98649,131.856,11675.49,59.696,1995,0,0,0,17,79,0,9.273878,0,-0.395200661817871,0.260263548050639,-0.260263548050639
"350",0,17081,68.41009,39067,14.7311,12.5272,7.842937,50.44667,250.592,11775.2,83.312,1995,0,0,0,17,81,0,10.57303,0,-0.61497159576437,0.405005998379719,-0.405005998379719
"351",0,17083,57.16739,21108,15.26909,12.37446,0.4832291,49.08092,125.296,11742.4,73.472,1995,0,0,0,17,83,0,9.957407,0,-0.433272651241933,0.285343455817259,-0.285343455817259
"352",0,17085,36.35402,21855,14.67399,10.27682,0.0686342,49.33883,78.064,14296.21,48.544,1995,0,0,0,17,85,0,9.992185,0,-0.371411669229917,0.244571704782177,-0.244571704782177
"353",0,17087,36.90349,12770,11.79327,15.0509,12.57635,59.3657,177.12,7859.536,54.448,1995,0,0,0,17,87,0,9.454854,0,-0.558170455505262,0.363423343208392,-0.363423343208392
"354",36,17089,690.9323,359768,15.34906,13.48397,6.485291,49.84546,109.552,16285.86,63.632,1995,24,0.6670966,1.000645,17,89,0,12.79321,0,0.432862034974748,0.382163592304042,0.284933007695958
"355",0,17091,149.7817,101478,15.68123,12.09129,16.16409,48.63222,262.4,13213.15,86.592,1995,0,0,0,17,91,0,11.5276,0,-0.903408176756379,0.594920490872719,-0.594920490872719
"356",0,17093,141.7068,45439,16.40221,11.38229,0.61401,50.21898,40.016,15497.34,39.36,1995,0,0,0,17,93,0,10.72413,0,-0.375260506238645,0.24696160396871,-0.24696160396871
"357",0,17095,78.26966,56066,14.23322,11.51857,6.212321,49.60225,182.368,12305.9,67.568,1995,0,0,0,17,95,0,10.93429,0,-0.572882884625168,0.377313756808781,-0.377313756808781
"358",0,17097,1272.63,569864,14.3178,13.16753,7.024483,50.24304,75.44,24391.39,38.048,1995,0,0,0,17,97,0,13.25315,0,-0.536428481140282,0.351574338249069,-0.351574338249069
"359",0,17099,96.31982,109327,14.2307,11.11802,1.275989,49.09309,119.392,12817.58,116.112,1995,0,0,0,17,99,0,11.6021,0,-0.431935729050258,0.284468334855506,-0.284468334855506
"360",0,17101,42.88926,15955,13.40019,9.927922,1.009088,46.9884,181.056,13764.85,73.472,1995,0,0,0,17,101,0,9.677527,0,-0.460771746784,0.303257320070644,-0.303257320070644
"361",0,17103,49.50303,35910,14.11584,12.06906,4.447229,50.76859,99.712,11491.81,66.912,1995,0,0,0,17,103,0,10.48877,0,-0.498759036753336,0.32841648183541,-0.32841648183541
"362",0,17105,38.71929,40416,13.2695,12.96269,6.084224,50.22763,102.992,12959.94,49.856,1995,0,0,0,17,105,0,10.60698,0,-0.563830482542838,0.371262158041081,-0.371262158041081
"363",0,17107,50.88875,31458,13.79935,13.60226,5.690126,50.95047,123.328,11201.2,45.264,1995,0,0,0,17,107,0,10.35641,0,-0.55111392104208,0.362817400267425,-0.362817400267425
"364",0,17109,57.8436,34088,17.31694,21.54424,3.408824,49.5717,150.88,10425.81,34.768,1995,0,0,0,17,109,0,10.4367,0,-0.637798142278995,0.418890250071962,-0.418890250071962
"365",0,17111,371.7093,224567,14.5569,11.84101,0.2057292,50.2015,40.016,17423.36,62.976,1995,0,0,0,17,111,1,12.32193,0.0445301,-0.353897569636895,0.232874716708653,-0.232874716708653
"366",0,17113,116.8767,138340,15.7908,19.13257,4.65592,48.07142,95.12,15265.78,57.072,1995,0,0,0,17,113,0,11.83747,0,-0.65512248855153,0.430719581639249,-0.430719581639249
"367",0,17115,200.3409,116309,14.99884,11.20979,13.01361,47.81229,251.904,14369.68,83.312,1995,0,0,0,17,115,0,11.66401,0,-0.813100579251723,0.535368374429208,-0.535368374429208
"368",0,17117,56.44485,48750,14.87385,10.80205,0.865641,48.08205,168.592,12784.13,67.568,1995,0,0,0,17,117,0,10.79446,0,-0.445999610627049,0.29368815766082,-0.29368815766082
"369",0,17119,352.2831,255428,14.00434,12.63174,7.029769,48.15839,201.392,14031.84,55.104,1995,0,0,0,17,119,0,12.4507,0,-0.641922312704744,0.42271708967408,-0.42271708967408
"370",0,17121,73.47031,42046,14.65776,10.60505,4.009894,47.7596,244.032,12420.05,100.368,1995,0,0,0,17,121,0,10.64652,0,-0.547857874100167,0.360749596895768,-0.360749596895768
"371",0,17123,33.20029,12819,14.61893,9.423512,0.1404166,48.59974,114.144,12076.3,53.136,1995,0,0,0,17,123,0,9.458684,0,-0.395522527188071,0.260449085034191,-0.260449085034191
"372",0,17125,31.1216,16774,14.73113,10.16454,0.0536545,48.92095,211.888,11108.7,71.504,1995,0,0,0,17,125,0,9.727586,0,-0.398947864774653,0.262714413168757,-0.262714413168757
"373",0,17127,63.88116,15271,13.83668,10.20234,6.417392,47.3119,251.904,10901.41,45.264,1995,0,0,0,17,127,0,9.633711,0,-0.633578835926674,0.417043581102959,-0.417043581102959
"374",0,17129,38.72449,12170,14.96302,9.761709,0.0821693,48.06081,113.488,12950.1,49.2,1995,0,0,0,17,129,0,9.406729,0,-0.409341594674104,0.269527879002643,-0.269527879002643
"375",0,17131,31.24479,17530,15.13976,9.766115,0.1996577,48.80206,131.856,11557.41,64.944,1995,0,0,0,17,131,0,9.771669,0,-0.400193196166515,0.263538012683578,-0.263538012683578
"376",0,17133,63.85473,24797,13.82425,11.39251,0.0927532,49.4213,53.136,14603.87,32.144,1995,0,0,0,17,133,0,10.11848,0,-0.380030783316721,0.250250967692889,-0.250250967692889
"377",0,17135,44.05072,31005,13.48815,11.55298,2.722142,50.36607,176.464,11369.79,99.712,1995,0,0,0,17,135,0,10.3419,0,-0.451030174140977,0.296962421367783,-0.296962421367783
"378",0,17137,63.65399,36207,14.64082,13.20739,5.098462,49.21148,176.464,12379.38,70.192,1995,0,0,0,17,137,0,10.49701,0,-0.572743615252967,0.377218115547299,-0.377218115547299
"379",0,17139,42.35001,14213,14.29677,9.322452,0.0562865,47.82945,96.432,11593.49,41.984,1995,0,0,0,17,139,0,9.561913,0,-0.415234416156999,0.273366333343514,-0.273366333343514
"380",0,17141,65.02319,49346,14.89482,11.02622,0.147935,49.20156,82,13105.57,67.568,1995,0,0,0,17,141,0,10.80661,0,-0.394238028817623,0.259641984516949,-0.259641984516949
"381",36,17143,296.0078,183392,15.10044,12.5,14.6664,48.05771,260.432,15261.84,53.792,1995,0,0,1.963008,17,143,0,12.11938,0,-0.867393111858496,0.571066110901919,-0.571066110901919
"382",0,17145,48.38023,21336,15.06374,11.24859,2.26378,48.60799,191.552,10848.27,104.96,1995,0,0,0,17,145,0,9.968151,0,-0.489795137882907,0.322544291772318,-0.322544291772318
"383",0,17147,36.7587,16175,14.48532,9.613602,0.0556414,48.78516,88.56,13659.23,62.976,1995,0,0,0,17,147,0,9.691222,0,-0.381138130829814,0.250974205650488,-0.250974205650488
"384",0,17149,20.82162,17289,13.92793,9.381688,0.0462722,48.44699,197.456,9576.288,65.6,1995,0,0,0,17,149,0,9.757826,0,-0.408579042923916,0.268920586329632,-0.268920586329632
"385",0,17151,12.61062,4677,16.50631,12.59354,7.14133,53.94484,235.504,8610.656,62.32,1995,0,0,0,17,151,0,8.450412,0,-0.519937409203334,0.341724279163906,-0.341724279163906
"386",0,17153,36.86,7402,15.32018,9.983788,34.90948,46.41989,560.88,10041.39,90.528,1995,0,0,0,17,153,0,8.909506,0,-1.51690609221496,0.997534142267238,-0.997534142267238
"387",0,17155,35.91922,5740,14.21603,10.01742,0.2439024,50.43554,91.184,15325.47,102.992,1995,0,0,0,17,155,0,8.655214,0,-0.335806388532954,0.22104803208506,-0.22104803208506
"388",0,17157,59.27223,34286,13.92113,13.65864,9.097008,53.50581,135.792,10513.71,62.976,1995,0,0,0,17,157,0,10.44249,0,-0.586772711826326,0.385756763406927,-0.385756763406927
"389",0,17161,349.9417,149348,14.35707,11.73836,7.719554,48.34012,196.144,14625.52,58.384,1995,0,0,0,17,161,0,11.91403,0,-0.64372966394577,0.423910862368348,-0.423910862368348
"390",0,17163,399.0886,264954,15.26718,13.00339,28.87029,47.82491,375.232,12741.49,50.512,1995,0,0,0,17,163,1,12.48731,0.0377424,-1.31899619841023,0.868238720846159,-0.868238720846159
"391",0,17165,68.98556,26444,14.25276,9.76403,3.842081,47.42096,354.896,11089.68,112.832,1995,0,0,0,17,165,0,10.18279,0,-0.548059794848869,0.360781630377134,-0.360781630377134
"392",34,17167,219.8774,190914,13.45737,12.33854,8.746346,47.24379,183.68,14914.16,59.04,1995,11,0.5761757,1.780907,17,167,0,12.15958,0,0.166229099739133,0.466748636699172,0.109427063300828
"393",0,17169,17.74071,7759,14.7055,9.5502,0.0257765,48.94961,142.352,9834.096,66.912,1995,0,0,0,17,169,0,8.956609,0,-0.396535087280573,0.261071797390852,-0.261071797390852
"394",0,17171,22.46575,5638,14.33132,10.51791,0.0177368,47.7829,149.568,9069.2,109.552,1995,0,0,0,17,171,0,8.637284,0,-0.444783436514681,0.292684051411653,-0.292684051411653
"395",0,17173,29.71059,22537,14.68252,10.46723,0.0621201,49.35883,118.736,11112.64,87.248,1995,0,0,0,17,173,0,10.02291,0,-0.390594493918243,0.257223714203024,-0.257223714203024
"396",0,17177,86.73925,48945,14.04842,11.12065,6.956788,48.4217,137.76,14559.92,59.696,1995,0,0,0,17,177,0,10.79845,0,-0.610366628291079,0.401935517368664,-0.401935517368664
"397",0,17179,197.3261,128047,14.99215,11.31225,0.3053566,49.114,124.64,14220.11,95.12,1995,0,0,0,17,179,0,11.76015,0,-0.399188459361342,0.262878361301915,-0.262878361301915
"398",0,17181,43.23586,17994,13.40447,10.1645,0.6835612,48.84406,275.52,10701.98,95.776,1995,0,0,0,17,181,0,9.797793,0,-0.418742110545823,0.275663046416638,-0.275663046416638
"399",0,17183,96.13058,86433,14.64371,11.07563,9.982299,49.075,283.392,11944.45,95.12,1995,0,0,0,17,183,0,11.36712,0,-0.697648094860288,0.45949259157179,-0.45949259157179
"400",0,17185,57.67282,12889,15.17573,10.57491,0.3258592,48.25821,173.84,11735.84,41.328,1995,0,0,0,17,185,0,9.464129,0,-0.428630329326585,0.28225161869859,-0.28225161869859
"401",0,17187,35.2139,19106,15.83796,12.06951,2.135455,48.48215,180.4,10439.58,59.696,1995,0,0,0,17,187,0,9.857758,0,-0.504290059422934,0.33205705765127,-0.33205705765127
"402",0,17189,26.93315,15154,14.22727,10.13594,0.3035502,48.84519,99.712,12653.58,51.824,1995,0,0,0,17,189,0,9.626019,0,-0.398310107654639,0.262302234786926,-0.262302234786926
"403",0,17191,23.91939,17077,13.87246,10.42338,0.0585583,48.30474,167.28,11565.28,77.408,1995,0,0,0,17,191,0,9.745488,0,-0.414941386514809,0.273199270853159,-0.273199270853159
"404",0,17193,32.20412,15939,12.87408,9.89397,0.2697785,47.29908,205.984,11890,75.44,1995,0,0,0,17,193,0,9.676524,0,-0.438526813820852,0.288572271402932,-0.288572271402932
"405",0,17195,87.91801,60208,15.52285,10.69293,0.8387589,48.98186,108.896,11538.38,42.64,1995,0,0,0,17,195,0,11.00556,0,-0.427099310329309,0.28127703529816,-0.28127703529816
"406",0,17197,493.385,413092,16.10077,12.82523,11.50155,50.06076,95.12,15200.83,68.224,1995,0,0,0,17,197,0,12.93143,0,-0.723951785688808,0.476539475572148,-0.476539475572148
"407",0,17199,142.6763,60518,13.60422,11.52054,2.700023,48.90776,224.352,11956.91,111.52,1995,0,0,0,17,199,0,11.0107,0,-0.48789107014739,0.321275651198973,-0.321275651198973
"408",46,17201,512.6459,263418,14.07307,12.80019,9.956799,48.68422,188.928,15227.07,49.856,1995,19,0.7212871,1.746274,17,201,0,12.4815,0,0.385038626179243,0.467740390182268,0.253546709817732
"409",0,17203,65.35806,34512,16.48992,9.906699,0.1999305,49.11335,68.88,14004.94,28.208,1995,0,0,0,17,203,0,10.44906,0,-0.383522900734231,0.252465880565592,-0.252465880565592
"410",1,18001,95.52654,32419,16.48108,12.95228,0.126469,49.22731,85.28,12704.1,17.712,1995,0,0,0.3084611,18,1,0,10.3865,0,-0.423861208215463,0.279102011726071,-0.279102011726071
"411",26,18003,469.3771,308514,14.43273,14.37601,10.92398,48.63053,139.072,16338.99,19.024,1995,27,0.8751629,0.8427494,18,3,0,12.63952,0,0.573636247747646,0.497532817591706,0.377630082408294
"412",2,18005,167.0436,67963,14.08119,12.93792,1.743596,48.79272,120.048,15799.76,11.152,1995,0,0,0.2942778,18,5,0,11.12672,0,-0.460764722799203,0.303365876690061,-0.303365876690061
"413",0,18007,23.90413,9713,14.55781,11.31473,0.0617729,49.01678,96.432,11442.61,22.96,1995,0,0,0,18,7,0,9.18122,0,-0.408799615231178,0.269213426022414,-0.269213426022414
"414",0,18009,85.14979,14060,13.86913,12.09104,0.0497866,48.6771,141.04,11193.98,28.208,1995,0,0,0,18,9,0,9.551089,0,-0.427473369008495,0.281442216649507,-0.281442216649507
"415",2,18011,98.81584,41774,13.86508,11.25102,0.1962944,48.39374,59.04,17762.51,13.12,1995,0,0,0.4787667,18,11,0,10.64003,0,-0.393159298004181,0.258708777966746,-0.258708777966746
"416",0,18013,48.57303,15169,13.66603,10.75878,0.1450326,50.29995,95.776,12611.6,22.96,1995,0,0,0,18,13,0,9.627009,0,-0.359449019643783,0.236686133142948,-0.236686133142948
"417",0,18015,52.55371,19564,14.4909,11.40871,0.10734,49.19751,64.944,12854.32,22.304,1995,0,0,0,18,15,0,9.881447,0,-0.398304282794973,0.262321127267399,-0.262321127267399
"418",0,18017,93.3131,38528,14.701,11.45401,0.8694975,48.16497,131.856,12589.3,21.648,1995,1,0.2595515,0,18,17,0,10.55914,0,-0.0585247543691061,0.298090361610285,-0.0385388616102854
"419",2,18019,244.0152,91546,14.56863,13.46208,5.844057,47.9584,155.472,13266.29,41.328,1995,1,0.1092347,0.2184694,18,19,0,11.4246,0,-0.462562675785283,0.413817031352529,-0.304582331352529
"420",1,18021,73.52533,26296,13.97931,11.76605,0.4791603,48.02251,141.04,11548.88,27.552,1995,1,0.380286,0.380286,18,21,0,10.17717,0,0.124737850819022,0.298164851939928,0.0821211480600721
"421",1,18023,80.18283,32484,14.63182,12.11981,0.1785494,48.51927,111.52,12688.35,19.68,1995,0,0,0.3078439,18,23,0,10.3885,0,-0.429823482984596,0.283051983449747,-0.283051983449747
"422",0,18025,33.94812,10378,15.50395,12.24706,0.0867219,49.87474,227.632,9425.408,66.912,1995,0,0,0,18,25,0,9.247443,0,-0.411025078955147,0.270627751906172,-0.270627751906172
"423",1,18027,66.32217,28568,14.9853,11.91193,0.3780454,48.47382,158.752,11182.83,32.8,1995,0,0,0.350042,18,27,0,10.26004,0,-0.443675151540058,0.292152522870533,-0.292152522870533
"424",2,18029,145.5953,44442,15.31659,11.99091,0.7200396,49.22821,100.368,12423.98,29.52,1995,0,0,0.4500248,18,29,0,10.70194,0,-0.427689107819866,0.281680393259823,-0.281680393259823
"425",0,18031,66.88658,24924,16.00064,12.68256,0.1364147,49.53458,116.112,12847.76,17.712,1995,1,0.4012197,0,18,31,0,10.12359,0,0.199257810624357,0.269998964577541,0.131220735422459
"426",1,18033,104.2751,37842,15.45901,13.46123,0.1030601,49.18081,66.912,13562.14,15.744,1995,0,0,0.2642567,18,33,0,10.54117,0,-0.423459475849081,0.27885478320664,-0.27885478320664
"427",3,18035,302.3577,118921,16.05856,17.83621,6.569908,47.73841,200.08,13319.42,28.208,1995,2,0.1681789,0.2522683,18,35,0,11.68621,0,-0.460644972948483,0.471176999061088,-0.302998099061088
"428",0,18037,90.19766,38795,14.01985,14.28019,0.0876402,49.29243,51.824,15256.59,24.928,1995,1,0.2577652,0,18,37,0,10.56605,0,-0.025680699150712,0.274672804203894,-0.0169076042038942
"429",11,18039,359.6707,166829,14.34103,14.3752,4.921806,49.11197,105.616,15053.89,31.488,1995,16,0.9590659,0.6593578,18,39,0,12.02472,0,0.886818694640646,0.375133994949757,0.583931905050243
"430",1,18041,122.0591,26241,15.98262,11.82501,1.813955,48.56903,187.616,12163.55,54.448,1995,0,0,0.381083,18,41,0,10.17508,0,-0.47998941368316,0.316089746588565,-0.316089746588565
"431",1,18043,472.6528,69961,14.34799,12.64276,4.452481,47.90955,156.784,14377.55,39.36,1995,0,0,0.1429368,18,43,0,11.15569,0,-0.57117840695369,0.37609102104541,-0.37609102104541
"432",0,18045,45.65039,18065,13.99945,11.37005,0.0276778,48.39192,110.864,11016.86,22.304,1995,0,0,0,18,45,0,9.801732,0,-0.42698313804211,0.28111431536404,-0.28111431536404
"433",0,18047,54.47871,21030,16.68569,11.74513,0.0475511,49.767,107.584,10769.55,39.36,1995,0,0,0,18,47,0,9.953705,0,-0.402204626465142,0.264850137265977,-0.264850137265977
"434",1,18049,53.9909,19897,13.99708,11.06699,0.7991154,48.72594,91.84,11684.67,18.368,1995,0,0,0.5025883,18,49,0,9.898324,0,-0.433028312853579,0.285147120566601,-0.285147120566601
"435",0,18051,65.43262,31987,13.67743,12.04239,2.032075,48.20396,118.08,12224.56,28.208,1995,0,0,0,18,51,0,10.37309,0,-0.493113365639693,0.324673413890117,-0.324673413890117
"436",1,18053,178.0426,73716,15.22465,13.15725,7.370177,48.38298,188.272,12828.08,34.768,1995,5,0.6782788,0.1356558,18,53,0,11.20798,0,0.367634893862219,0.436163408166389,0.242115391833611
"437",1,18055,60.26345,32671,14.01855,12.15145,0.0306082,48.70068,138.416,10571.44,53.136,1995,1,0.3060818,0.3060819,18,55,0,10.39424,0,0.0340670913811542,0.283654245045081,0.022427554954919
"438",3,18057,354.0533,140919,14.19113,11.75214,0.6869195,49.15732,35.424,22249.55,9.84,1995,1,0.0709627,0.2128883,18,57,0,11.85594,0,-0.261630405921207,0.242744821009037,-0.171782121009037
"439",1,18059,166.3097,50921,15.50834,11.38626,0.1001551,49.37452,59.696,15707.92,17.712,1995,0,0,0.1963826,18,59,0,10.83803,0,-0.380015893768208,0.250162839675822,-0.250162839675822
"440",1,18061,67.194,32606,15.42968,12.25848,0.423235,49.76998,114.144,12153.71,34.112,1995,0,0,0.306692,18,61,0,10.39225,0,-0.408821811532165,0.269253089093394,-0.269253089093394
"441",3,18063,212.1319,86640,15.22853,12.16413,1.05494,50.6175,41.328,15730.88,13.776,1995,1,0.1154201,0.3462604,18,63,0,11.36952,0,-0.207340817876171,0.251901658558208,-0.136481558558208
"442",1,18065,125.0855,49153,14.27583,12.02775,1.064025,48.2229,157.44,13130.5,24.272,1995,3,0.6103392,0.2034464,18,65,0,10.80269,0,0.466826903261107,0.302936771993787,0.307402428006213
"443",0,18067,284.5159,83387,14.52025,12.67344,5.91579,47.9739,159.408,16133.66,18.368,1995,3,0.3597683,0,18,67,0,11.33125,0,-0.0578661222538898,0.397861567893436,-0.0380932678934356
"444",1,18069,96.1274,36779,14.90796,13.12162,0.1767313,48.70442,75.44,13304.34,23.616,1995,2,0.5437886,0.2718943,18,69,0,10.51268,0,0.391119959981272,0.286230223903695,0.257558376096305
"445",2,18071,79.0736,40276,14.78796,13.03258,0.3898103,48.60711,124.64,12769.7,19.68,1995,2,0.4965736,0.4965736,18,71,0,10.60351,0,0.308839819834061,0.293199430996568,0.203374169003432
"446",0,18073,49.76065,27861,16.61821,12.79566,0.4235311,49.67876,97.744,11211.04,44.608,1995,0,0,0,18,73,0,10.23498,0,-0.426641500698094,0.280943610949505,-0.280943610949505
"447",0,18075,56.735,21767,14.60468,12.14683,0.1470115,48.77108,131.856,10657.38,25.584,1995,0,0,0,18,75,0,9.988151,0,-0.433331874562732,0.285320714410583,-0.285320714410583
